"","ID","DemAffl","DemAge","DemClusterGroup","DemGender","DemReg","DemTVReg","PromClass","PromSpend","PromTime","TargetBuy"
"20889",49278624,7,70,"B","missing","South East","London","Gold",6107.64,5,0
"20890",49279663,8,NA,"B","F","Midlands","East","Gold",12000,2,1
"20891",49281323,3,37,"A","F","South East","London","Silver",750,8,1
"20892",49298404,5,48,"A","F","North","N East","Tin",0.01,8,0
"20893",49300972,8,58,"D","F","Midlands","Midlands","Gold",6000,1,0
"20894",49301987,8,67,"F","M","Midlands","Wales & West","Gold",6000,2,0
"20895",49311133,11,44,"D","F","Scottish","N Scot","Gold",6053.35,6,1
"20896",49311656,6,48,"E","F","South East","London","Silver",3000.01,4,0
"20897",49313160,9,36,"C","missing","South East","S & S East","Tin",0.01,NA,0
"20898",49316720,8,46,"C","F","North","N West","Silver",1000.01,9,0
"20899",49317727,NA,63,"B","F","Midlands","Midlands","Gold",11000,3,0
"20900",49325975,8,69,"F","U","Midlands","Midlands","Platinum",53015.95,18,0
"20901",49326483,9,64,"D","M","South East","London","Gold",10000,4,1
"20902",49326980,8,59,"F","missing","Midlands","Midlands","Silver",5000,5,0
"20903",49330065,9,67,"C","F","Midlands","Midlands","Tin",0.01,8,0
"20904",49334737,3,61,"C","F","South East","London","Platinum",21553.35,22,0
"20905",49335776,11,35,"D","F","South East","S & S East","Tin",0.01,5,1
"20906",49336292,9,65,"D","missing","Midlands","East","Tin",0.01,8,0
"20907",49337370,4,72,"E","M","Midlands","Wales & West","Gold",18000,2,0
"20908",49337876,9,68,"C","M","South East","London","Silver",2500,2,0
"20909",49338880,3,68,"B","M","South East","London","Gold",12000,8,0
"20910",49341920,7,36,"B","F","South East","London","Tin",0.01,5,0
"20911",49342438,13,76,"B","M","Midlands","Midlands","Platinum",20622.81,3,0
"20912",49345593,11,77,"F","M","North","Yorkshire","Tin",0.01,2,0
"20913",49346662,12,23,"F","M","Midlands","Wales & West","Silver",1000,2,0
"20914",49349750,9,60,"C","F","Midlands","Midlands","Tin",0.01,8,0
"20915",49351810,11,58,"B","F","Midlands","Midlands","Silver",1200,1,0
"20916",49352824,NA,76,"C","M","Midlands","Midlands","Gold",6000,1,0
"20917",49357974,2,41,"D","F","Midlands","Wales & West","Tin",0.01,7,0
"20918",49360622,11,43,"F","missing","Midlands","Midlands","Tin",0.01,7,0
"20919",49361122,5,47,"B","F","South East","S & S East","Tin",0.01,8,0
"20920",49362145,4,47,"B","M","North","N West","Silver",3500,2,0
"20921",49364709,15,60,"C","M","Midlands","Wales & West","Silver",3000,7,0
"20922",49377762,13,55,"C","missing","Midlands","Midlands","Gold",6350,8,0
"20923",49378785,9,54,"F","F","missing","missing","Tin",0.01,8,1
"20924",49379846,13,40,"F","F","Midlands","Midlands","Tin",0.01,7,0
"20925",49381417,14,48,"C","F","Midlands","Wales & West","Tin",0.01,5,0
"20926",49385005,12,70,"D","M","Midlands","Midlands","Gold",6052.82,11,0
"20927",49385528,13,41,"D","M","Midlands","East","Tin",0.01,5,0
"20928",49386850,3,69,"B","U","North","N East","Silver",120,11,0
"20929",49394209,10,38,"E","F","North","N West","Tin",0.01,8,1
"20930",49402864,9,63,"B","M","South East","London","Gold",6000,2,0
"20931",49404450,10,71,"B","F","North","N West","Silver",4000,6,1
"20932",49406037,15,40,"C","F","Midlands","Wales & West","Silver",550,9,1
"20933",49413653,10,78,"D","missing","North","N West","Silver",2500,7,1
"20934",49415184,NA,74,"C","M","Midlands","Midlands","Gold",6000,2,0
"20935",49425325,10,35,"B","M","South East","London","Silver",2000,5,1
"20936",49427867,7,41,"E","F","Midlands","East","Silver",2000,2,1
"20937",49435070,6,67,"C","F","North","N West","Silver",2000,2,0
"20938",49438605,10,50,"F","F","Midlands","Midlands","Tin",0.01,4,0
"20939",49442149,13,71,"C","F","North","N West","Tin",0.01,5,0
"20940",49445164,12,78,"C","F","South East","London","Silver",2500,5,0
"20941",49447698,8,60,"E","F","South East","S & S East","Gold",6000,13,0
"20942",49448708,12,64,"D","U","North","N West","Silver",2500,5,0
"20943",49449208,13,73,"A","F","Midlands","Wales & West","Platinum",33700,25,0
"20944",49450737,11,66,"B","F","South East","S & S East","Silver",2000,16,0
"20945",49451750,10,65,"B","missing","Midlands","Midlands","Silver",1000,6,0
"20946",49453264,11,51,"D","missing","South East","London","Tin",0.01,7,0
"20947",49453760,7,47,"B","F","North","N West","Tin",0.01,5,0
"20948",49456832,16,42,"D","U","South East","S & S East","Tin",0.01,8,0
"20949",49457367,9,48,"E","M","Midlands","Midlands","Silver",4000,1,0
"20950",49458371,6,59,"C","F","South East","London","Silver",600.01,8,0
"20951",49462891,6,56,"C","F","South East","London","Silver",4036,7,0
"20952",49466463,14,36,"F","U","Midlands","East","Tin",0.01,5,1
"20953",49473680,6,NA,"D","missing","North","Yorkshire","Silver",1000.01,5,0
"20954",49474180,4,68,"A","M","South East","London","Gold",5500.01,5,0
"20955",49475721,6,69,"A","F","South East","S & S East","Gold",6000,6,1
"20956",49479832,11,61,"A","M","Scottish","C Scotland","Gold",9000,6,0
"20957",49480890,7,74,"E","M","Midlands","Midlands","Silver",1500,5,0
"20958",49482426,10,65,"C","F","Midlands","Midlands","Silver",1000,8,0
"20959",49484984,6,66,"B","F","Midlands","East","Gold",10842.12,10,0
"20960",49488041,11,63,"C","F","South East","London","Gold",6000,1,1
"20961",49491123,9,73,"D","F","North","N West","Tin",0.01,5,0
"20962",49492650,8,25,"B","M","North","N East","Silver",2000,1,0
"20963",49493657,7,48,"C","F","South East","London","Silver",3052.66,8,0
"20964",49494157,2,77,"D","F","South East","S & S East","Silver",1000,21,0
"20965",49499272,11,40,"F","F","Midlands","Wales & West","Tin",0.01,8,1
"20966",49500807,11,NA,"E","M","South East","London","Tin",0.01,8,0
"20967",49503822,5,49,"C","M","Midlands","Midlands","Gold",7600,9,0
"20968",49509898,8,42,"C","F","South East","London","Gold",5424,7,0
"20969",49510390,20,44,"E","missing","Midlands","East","Gold",6000,5,1
"20970",49510896,9,59,"B","M","North","Yorkshire","Tin",0.01,7,0
"20971",49511426,6,50,"B","U","South East","London","Gold",9000,30,0
"20972",49516495,8,49,"F","F","Midlands","East","Tin",0.01,7,1
"20973",49520018,2,43,"A","M","South East","S & S East","Tin",0.01,5,0
"20974",49521057,13,77,"A","M","South East","London","Gold",12158.67,7,0
"20975",49521553,6,79,"C","F","South East","S & S East","Silver",4000,1,0
"20976",49525630,NA,61,"F","F","North","N East","Silver",1000,9,0
"20977",49526130,9,47,"B","F","South East","London","Tin",0.01,5,0
"20978",49526636,8,63,"C","missing","Midlands","Wales & West","Silver",3000,8,0
"20979",49531710,13,42,"C","F","North","Yorkshire","Silver",100,10,1
"20980",49536380,10,76,"B","M","South West","S West","Gold",8400,7,0
"20981",49536909,5,73,"B","F","South East","London","Gold",6053.35,5,1
"20982",49538987,9,34,"D","F","South East","London","Tin",0.01,4,0
"20983",49540981,7,55,"C","F","South East","S & S East","Gold",5178.5,6,0
"20984",49541503,9,74,"D","M","Midlands","East","Gold",6000,2,0
"20985",49545002,10,61,"D","F","Scottish","C Scotland","Gold",12000,11,0
"20986",49550030,9,67,"B","M","Midlands","Midlands","Silver",50,11,1
"20987",49556225,3,NA,"C","missing","North","N West","Silver",420,5,0
"20988",49557221,13,79,"B","F","North","N East","Gold",12158.67,7,1
"20989",49565801,12,41,"C","F","North","N East","Silver",1420,5,0
"20990",49566301,9,74,"C","M","Midlands","Wales & West","Silver",5000,7,0
"20991",49570910,17,59,"A","missing","South East","S & S East","Tin",0.01,5,0
"20992",49573499,17,57,"A","F","South East","London","Platinum",30937.6,5,1
"20993",49574002,10,76,"C","M","South East","London","Gold",6000,5,0
"20994",49575041,5,58,"D","missing","South East","S & S East","Silver",1500,5,0
"20995",49576552,5,NA,"C","F","South East","London","Tin",0.01,7,1
"20996",49582684,16,52,"B","M","missing","missing","Gold",15000,10,1
"20997",49583206,10,75,"D","F","North","N West","Gold",6053.35,6,0
"20998",49585730,6,41,"C","F","South East","S & S East","Silver",3000,8,0
"20999",49586230,8,34,"D","F","Midlands","Midlands","Tin",0.01,5,0
"21000",49592299,9,67,"C","M","Midlands","Midlands","Tin",0.01,11,0
"21001",49592817,7,NA,"A","M","South East","London","Silver",2781.25,8,0
"21002",49594836,12,57,"D","M","Midlands","East","Gold",6000,2,1
"21003",49600402,8,48,"D","missing","North","N East","Silver",480,8,0
"21004",49603940,11,52,"F","F","Midlands","East","Silver",55.01,9,0
"21005",49604459,11,34,"D","F","South East","London","Tin",0.01,4,1
"21006",49605978,11,54,"D","F","Midlands","Midlands","Gold",14000,9,0
"21007",49606486,7,66,"A","missing","Midlands","East","Gold",9000,8,0
"21008",49612672,5,45,"B","F","South East","S & S East","Silver",5000,5,0
"21009",49623330,7,71,"D","M","Midlands","Midlands","Gold",9000,2,0
"21010",49624840,11,66,"E","M","missing","missing","Silver",1500,4,0
"21011",49625340,7,73,"C","F","South East","London","Gold",10000,21,0
"21012",49626347,13,51,"A","U","South East","London","Silver",240,11,0
"21013",49626843,9,65,"E","F","Midlands","Midlands","Silver",3000,3,1
"21014",49627343,21,35,"F","F","South East","London","Tin",0.01,8,1
"21015",49628358,15,63,"E","M","Midlands","Midlands","Silver",750,9,0
"21016",49630867,9,57,"C","missing","North","Yorkshire","Tin",0.01,5,0
"21017",49631367,12,42,"C","F","Midlands","Wales & West","Tin",0.01,6,1
"21018",49633394,9,67,"D","F","South East","S & S East","Silver",5000,4,0
"21019",49635419,9,34,"F","F","Midlands","Wales & West","Tin",0.01,10,1
"21020",49638973,7,42,"B","F","Scottish","C Scotland","Tin",0.01,5,0
"21021",49643080,5,62,"C","F","missing","missing","Platinum",21000,6,0
"21022",49645627,5,69,"F","U","South West","S West","Silver",3000,7,0
"21023",49648154,7,53,"D","M","North","N West","Tin",0.01,4,0
"21024",49649169,8,23,"F","F","North","N West","Silver",420,1,1
"21025",49651244,5,47,"C","M","Midlands","East","Gold",6105.32,7,0
"21026",49652828,4,34,"C","F","North","N East","Tin",0.01,9,0
"21027",49656009,9,47,"F","M","South East","London","Tin",0.01,6,0
"21028",49658060,9,30,"B","missing","South East","London","Silver",2000,1,0
"21029",49662238,7,45,"A","F","South East","London","Gold",12000,2,0
"21030",49664311,9,58,"B","M","South West","S West","Gold",15000,4,0
"21031",49668392,8,55,"C","F","Midlands","Wales & West","Silver",100,10,0
"21032",49673582,7,49,"C","U","South East","London","Silver",0.02,8,0
"21033",49675593,7,61,"F","F","Midlands","Midlands","Gold",6000,12,0
"21034",49676140,10,45,"F","missing","North","N East","Silver",1000,3,0
"21035",49677707,5,67,"D","M","South East","London","Silver",4000,26,0
"21036",49678223,11,50,"C","F","Midlands","Midlands","Tin",0.01,5,0
"21037",49678720,14,39,"D","F","South East","London","Gold",6000,7,1
"21038",49679734,8,63,"missing","F","Midlands","Ulster","Silver",1000,1,0
"21039",49683316,7,52,"B","missing","North","N West","Silver",1000,10,0
"21040",49684355,8,61,"A","F","North","N West","Gold",5035.94,3,0
"21041",49685408,11,57,"B","F","North","N West","Silver",600,5,0
"21042",49694253,9,48,"D","F","Midlands","Wales & West","Tin",0.01,8,0
"21043",49694806,11,61,"D","F","North","N East","Tin",0.01,8,0
"21044",49695314,9,54,"C","F","South East","S & S East","Tin",0.01,6,1
"21045",49698879,14,35,"B","F","North","N West","Tin",0.01,8,1
"21046",49703007,2,52,"A","missing","Midlands","Wales & West","Tin",0.01,10,0
"21047",49703503,8,59,"A","F","South East","London","Gold",6000.01,8,0
"21048",49708637,3,71,"D","F","South East","S & S East","Gold",6053.35,6,0
"21049",49711220,4,56,"C","M","missing","missing","Gold",6000,1,0
"21050",49713835,4,35,"F","U","North","N West","Silver",3000,7,0
"21051",49714378,5,72,"C","M","Midlands","Midlands","Silver",4884.25,8,0
"21052",49716915,5,50,"A","F","Scottish","C Scotland","Gold",8112.07,1,0
"21053",49717423,7,51,"D","F","Midlands","Wales & West","Tin",0.01,5,0
"21054",49718446,16,34,"C","F","South East","London","Silver",300,8,1
"21055",49718942,16,42,"F","F","Scottish","Border","Gold",6000,2,1
"21056",49720475,6,42,"B","F","South East","London","Silver",420.01,8,0
"21057",49722010,11,41,"D","F","Midlands","Wales & West","Tin",0.01,6,0
"21058",49724047,12,37,"A","M","Midlands","Midlands","Silver",1750,2,1
"21059",49727151,8,51,"C","missing","Midlands","East","Gold",6105.32,7,0
"21060",49732872,9,73,"A","F","missing","missing","Gold",8052.66,7,0
"21061",49735987,5,51,"F","U","North","N West","Silver",4000,4,0
"21062",49737505,8,43,"D","M","Scottish","C Scotland","Tin",0.01,5,0
"21063",49743076,10,53,"F","F","Midlands","Wales & West","Silver",3000,4,0
"21064",49749333,9,54,"C","missing","North","Yorkshire","Silver",3000,9,0
"21065",49760868,12,40,"E","F","Midlands","Midlands","Gold",12000,3,1
"21066",49765509,10,61,"C","F","Midlands","Midlands","Tin",0.01,7,1
"21067",49768036,11,69,"C","M","South East","London","Silver",1000,1,0
"21068",49770626,6,51,"C","F","Midlands","Wales & West","Tin",0.01,8,1
"21069",49771649,15,54,"D","F","Midlands","East","Gold",6000,6,1
"21070",49774737,6,55,"C","F","Midlands","Midlands","Silver",420,1,0
"21071",49775245,5,41,"C","U","South East","S & S East","Tin",0.01,8,0
"21072",49777825,7,29,"F","F","Scottish","C Scotland","Silver",1450,8,0
"21073",49779372,12,51,"B","F","Midlands","Midlands","Tin",0.01,5,1
"21074",49783922,NA,35,"D","F","Midlands","Midlands","Silver",300,9,1
"21075",49786930,7,NA,"D","U","South East","London","Gold",12000,4,0
"21076",49791593,NA,43,"E","M","Scottish","C Scotland","Tin",0.01,8,0
"21077",49796749,10,33,"D","missing","South East","London","Tin",0.01,8,1
"21078",49800894,11,70,"B","missing","South East","London","Silver",2000,1,0
"21079",49806035,12,58,"C","missing","South East","London","Tin",0.01,8,0
"21080",49806531,17,35,"F","F","North","N East","Silver",1000,4,1
"21081",49808623,9,65,"B","F","South East","London","Silver",5000,5,0
"21082",49809670,18,66,"B","F","South East","London","Tin",0.01,8,0
"21083",49810172,14,56,"E","F","South East","London","Tin",0.01,5,1
"21084",49814828,6,56,"F","F","Midlands","Midlands","Silver",48,35,0
"21085",49816901,5,43,"C","F","North","N West","Tin",0.01,7,0
"21086",49820623,NA,63,"B","M","South East","S & S East","Gold",9000,3,0
"21087",49829043,8,57,"B","M","Scottish","C Scotland","Gold",6000.01,5,0
"21088",49831188,5,61,"B","M","South East","London","Gold",12160.99,11,0
"21089",49842198,7,49,"C","F","Midlands","Wales & West","Gold",6000,5,1
"21090",49848900,7,71,"D","M","Midlands","Midlands","Tin",0.01,8,0
"21091",49852029,NA,39,"B","M","South East","London","Silver",3000,7,1
"21092",49853580,7,73,"E","M","Midlands","East","Tin",0.01,8,0
"21093",49854595,11,49,"A","M","South East","S & S East","Silver",53.8,6,0
"21094",49856121,5,70,"A","missing","South East","London","Gold",12053.35,NA,0
"21095",49859180,13,67,"A","F","South East","London","Silver",3000,6,0
"21096",49860749,11,45,"C","U","Midlands","Midlands","Silver",4000,4,0
"21097",49865341,9,67,"D","U","Midlands","Wales & West","Tin",0.01,5,0
"21098",49867000,12,28,"F","F","Midlands","Wales & West","Gold",6000,6,1
"21099",49871155,11,56,"C","missing","South East","London","Silver",600,4,0
"21100",49880820,3,65,"C","F","Midlands","Wales & West","Silver",1000,5,1
"21101",49881320,3,57,"C","M","Midlands","Wales & West","Gold",12140.78,8,0
"21102",49881843,8,41,"F","F","South East","London","Gold",6000.01,8,1
"21103",49885938,4,50,"C","F","North","N East","Silver",200,8,0
"21104",49888970,5,42,"A","M","South East","London","Platinum",55125,2,0
"21105",49891504,12,NA,"F","F","Midlands","East","Silver",50.01,8,0
"21106",49893043,7,51,"B","missing","North","N West","Silver",3000,8,0
"21107",49895615,6,79,"E","F","Midlands","Midlands","Silver",3000,13,0
"21108",49897677,3,44,"D","missing","North","Yorkshire","Tin",0.01,5,0
"21109",49900813,5,62,"B","M","North","N West","Silver",1000,5,0
"21110",49906498,7,58,"missing","M","Midlands","Ulster","Silver",3000,13,0
"21111",49911068,11,72,"A","F","South East","London","Gold",6105.32,29,0
"21112",49915772,8,40,"B","F","North","N West","Silver",3000,2,0
"21113",49920431,10,43,"E","F","South East","London","Tin",0.01,7,0
"21114",49923015,4,65,"B","U","South East","S & S East","Platinum",24500,9,0
"21115",49924577,10,27,"F","F","North","Yorkshire","Tin",0.01,6,1
"21116",49926634,8,74,"missing","F","South East","S & S East","Gold",7000,6,0
"21117",49927630,14,55,"E","F","Midlands","Midlands","Silver",500,13,1
"21118",49932740,9,47,"F","F","Midlands","East","Tin",0.01,5,0
"21119",49933754,11,53,"D","F","Midlands","East","Silver",4000,5,0
"21120",49936842,10,NA,"C","F","South East","London","Tin",0.01,5,1
"21121",49941960,11,41,"D","F","South East","S & S East","Tin",0.01,9,0
"21122",49946031,6,76,"B","F","South West","S West","Silver",600,16,0
"21123",49949138,8,74,"E","M","South West","S West","Gold",6000,1,0
"21124",49950187,4,43,"B","F","Scottish","C Scotland","Silver",3000,1,0
"21125",49950691,5,47,"A","missing","Scottish","C Scotland","Tin",0.01,9,0
"21126",49951736,7,41,"C","U","South East","London","Tin",0.01,5,0
"21127",49953780,7,34,"B","M","South East","London","Gold",13000,2,0
"21128",49959427,10,74,"C","F","Midlands","Wales & West","Gold",10000,1,0
"21129",49962720,6,36,"F","F","Midlands","Wales & West","Tin",0.01,4,1
"21130",49963254,5,60,"B","missing","North","N West","Silver",3000.01,9,0
"21131",49964870,8,30,"D","missing","North","N West","Gold",6000,2,0
"21132",49968914,12,68,"D","M","South East","London","Silver",4000,5,1
"21133",49972563,6,31,"F","F","Midlands","Midlands","Tin",0.01,3,1
"21134",49973250,7,68,"A","F","South East","London","Gold",6000,2,0
"21135",49978278,10,47,"missing","F","North","N West","Silver",3000,4,0
"21136",49978782,11,56,"D","missing","Midlands","Midlands","Silver",2000,5,0
"21137",49982925,9,48,"F","F","South East","London","Silver",1273.04,11,0
"21138",49987102,6,67,"B","F","Scottish","N Scot","Silver",3000,4,0
"21139",49991665,9,75,"E","F","South West","S West","Silver",1000,16,0
"21140",49992181,13,55,"D","F","South East","London","Gold",11000,14,0
"21141",49995849,9,34,"E","U","North","N East","Silver",1000,12,0
"21142",49996918,13,55,"C","M","South West","S West","Tin",0.01,8,0
"21143",49998465,6,70,"C","F","South East","London","Silver",5000,5,0
